Curvature(1/m),Moment(N·m/m)
0.0,0.0
0.00010050251256281407,201005.02512562816
0.00020100502512562814,402010.0502512563
0.00030150753768844223,603015.0753768845
0.0004020100502512563,804020.1005025127
0.0005025125628140704,1005025.1256281409
0.0006030150753768845,1206030.150753769
0.0007035175879396985,1407035.1758793972
0.0008040201005025126,1608040.2010050253
0.0009045226130653266,1809045.2261306534
0.0010050251256281408,2010050.2512562817
0.0011055276381909548,2211055.2763819094
0.001206030150753769,2412060.301507538
0.0013065326633165829,2613065.326633166
0.001407035175879397,2814070.3517587944
0.001507537688442211,3015075.376884422
0.0016080402010050252,3216080.4020100506
0.0017085427135678393,3417085.4271356785
0.0018090452261306533,3618090.452261307
0.0019095477386934674,3819095.4773869347
0.0020100502512562816,4020100.5025125635
0.0021105527638190956,4221105.527638191
0.0022110552763819095,4422110.552763819
0.0023115577889447235,4623115.577889447
0.002412060301507538,4824120.603015076
0.002512562814070352,5025125.628140704
0.0026130653266331657,5226130.653266332
0.00271356783919598,5427135.6783919595
0.002814070351758794,5628140.703517589
0.002914572864321608,5829145.728643216
0.003015075376884422,6030150.753768844
0.0031155778894472364,6200000.0
0.0032160804020100503,6200000.0
0.0033165829145728643,6200000.0
0.0034170854271356787,6200000.0
0.0035175879396984926,6200000.0
0.0036180904522613066,6200000.0
0.0037185929648241205,6200000.0
0.003819095477386935,6200000.0
0.003919597989949748,6200000.0
0.004020100502512563,6200000.0
0.004120603015075377,6200000.0
0.004221105527638191,6200000.0
0.004321608040201005,6200000.0
0.004422110552763819,6200000.0
0.004522613065326633,6200000.0
0.004623115577889447,6200000.0
0.004723618090452262,6200000.0
0.004824120603015076,6200000.0
0.00492462311557789,6200000.0
0.005025125628140704,6200000.0
0.0051256281407035175,6200000.0
0.0052261306532663315,6200000.0
0.0053266331658291454,6200000.0
0.00542713567839196,6200000.0
0.005527638190954774,6200000.0
0.005628140703517588,6200000.0
0.005728643216080402,6200000.0
0.005829145728643216,6200000.0
0.00592964824120603,6200000.0
0.006030150753768844,6200000.0
0.006130653266331659,6200000.0
0.006231155778894473,6200000.0
0.006331658291457287,6200000.0
0.006432160804020101,6200000.0
0.006532663316582915,6200000.0
0.0066331658291457285,6200000.0
0.0067336683417085425,6200000.0
0.006834170854271357,6200000.0
0.006934673366834171,6200000.0
0.007035175879396985,6200000.0
0.007135678391959799,6200000.0
0.007236180904522613,6200000.0
0.007336683417085427,6200000.0
0.007437185929648241,6200000.0
0.007537688442211056,6200000.0
0.00763819095477387,6200000.0
0.007738693467336684,6200000.0
0.007839195979899497,6200000.0
0.007939698492462312,6200000.0
0.008040201005025126,6200000.0
0.00814070351758794,6200000.0
0.008241206030150754,6200000.0
0.008341708542713568,6200000.0
0.008442211055276382,6200000.0
0.008542713567839196,6200000.0
0.00864321608040201,6200000.0
0.008743718592964824,6200000.0
0.008844221105527638,6200000.0
0.008944723618090452,6200000.0
0.009045226130653266,6200000.0
0.00914572864321608,6200000.0
0.009246231155778894,6200000.0
0.00934673366834171,6200000.0
0.009447236180904523,6200000.0
0.009547738693467337,6200000.0
0.009648241206030151,6200000.0
0.009748743718592965,6200000.0
0.00984924623115578,6200000.0
0.009949748743718593,6200000.0
0.010050251256281407,6200000.0
0.010150753768844221,6200000.0
0.010251256281407035,6200000.0
0.010351758793969849,6200000.0
0.010452261306532663,6200000.0
0.010552763819095477,6200000.0
0.010653266331658291,6200000.0
0.010753768844221107,6200000.0
0.01085427135678392,6200000.0
0.010954773869346734,6200000.0
0.011055276381909548,6200000.0
0.011155778894472362,6200000.0
0.011256281407035176,6200000.0
0.01135678391959799,6200000.0
0.011457286432160804,6200000.0
0.011557788944723618,6200000.0
0.011658291457286432,6200000.0
0.011758793969849246,6200000.0
0.01185929648241206,6200000.0
0.011959798994974874,6200000.0
0.012060301507537688,6200000.0
0.012160804020100504,6200000.0
0.012261306532663318,6200000.0
0.012361809045226132,6200000.0
0.012462311557788945,6200000.0
0.01256281407035176,6200000.0
0.012663316582914573,6200000.0
0.012763819095477387,6200000.0
0.012864321608040201,6200000.0
0.012964824120603015,6200000.0
0.01306532663316583,6200000.0
0.013165829145728643,6200000.0
0.013266331658291457,6200000.0
0.013366834170854271,6200000.0
0.013467336683417085,6200000.0
0.013567839195979899,6200000.0
0.013668341708542715,6200000.0
0.013768844221105529,6200000.0
0.013869346733668343,6200000.0
0.013969849246231156,6200000.0
0.01407035175879397,6200000.0
0.014170854271356784,6200000.0
0.014271356783919598,6200000.0
0.014371859296482412,6200000.0
0.014472361809045226,6200000.0
0.01457286432160804,6200000.0
0.014673366834170854,6200000.0
0.014773869346733668,6200000.0
0.014874371859296482,6200000.0
0.014974874371859296,6200000.0
0.015075376884422112,6200000.0
0.015175879396984926,6200000.0
0.01527638190954774,6200000.0
0.015376884422110553,6200000.0
0.015477386934673367,6200000.0
0.015577889447236181,6200000.0
0.015678391959798994,6200000.0
0.01577889447236181,6200000.0
0.015879396984924625,6200000.0
0.01597989949748744,6200000.0
0.016080402010050253,6200000.0
0.016180904522613067,6200000.0
0.01628140703517588,6200000.0
0.016381909547738695,6200000.0
0.01648241206030151,6200000.0
0.016582914572864323,6200000.0
0.016683417085427137,6200000.0
0.01678391959798995,6200000.0
0.016884422110552764,6200000.0
0.01698492462311558,6200000.0
0.017085427135678392,6200000.0
0.017185929648241206,6200000.0
0.01728643216080402,6200000.0
0.017386934673366834,6200000.0
0.017487437185929648,6200000.0
0.017587939698492462,6200000.0
0.017688442211055276,6200000.0
0.01778894472361809,6200000.0
0.017889447236180904,6200000.0
0.017989949748743718,6200000.0
0.018090452261306532,6200000.0
0.018190954773869346,6200000.0
0.01829145728643216,6200000.0
0.018391959798994974,6200000.0
0.018492462311557788,6200000.0
0.018592964824120605,6200000.0
0.01869346733668342,6200000.0
0.018793969849246233,6200000.0
0.018894472361809047,6200000.0
0.01899497487437186,6200000.0
0.019095477386934675,6200000.0
0.01919597989949749,6200000.0
0.019296482412060303,6200000.0
0.019396984924623117,6200000.0
0.01949748743718593,6200000.0
0.019597989949748745,6200000.0
0.01969849246231156,6200000.0
0.019798994974874373,6200000.0
0.019899497487437186,6200000.0
0.02,6200000.0
